country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,daily_vaccinations_smoothed,daily_people_vaccinated_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_people_vaccinated_smoothed_per_hundred,daily_vaccinations_smoothed_per_million,people_unvaccinated,share_of_boosters,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,total_boosters_interpolated,total_vaccinations_no_boosters_interpolated,total_vaccinations_no_boosters_per_hundred_interpolated,rolling_vaccinations_6m,rolling_vaccinations_6m_per_hundred,rolling_vaccinations_9m,rolling_vaccinations_9m_per_hundred,rolling_vaccinations_12m,rolling_vaccinations_12m_per_hundred
Argentina,08-07-2021,24886053,19790269,5095290,495,410662,370191.5714,275704,54.80555324,43.58331316,11.22115216,0.001090119,0.607171826,8152.580032,25523847.83,,24886053,19790269,5095290,495,24885558,54.80446312,24807449,54.63244681,24865558,54.76041792,24865558,54.76041792
Argentina,09-07-2021,25243754,20043447,5199810,498,357701,361898.5714,264546.4286,55.59330376,44.14087688,11.45133235,0.001096725,0.582599956,7969.946629,25270931.8,,25243754,20043447,5199810,498,25243256,55.59220703,25146916,55.38004132,25223259,55.54816844,25223259,55.54816844
Argentina,10-07-2021,25575830,20344376,5230949,505,332076,361233.4286,271509.1429,56.32462137,44.80360071,11.51990852,0.001112141,0.597933661,7955.298456,24970264.78,,25575830,20344376,5230949,505,25575325,56.32350923,25451098,56.0499291,25555335,56.27948606,25555335,56.27948606
Argentina,11-07-2021,25741391,20501900,5238986,505,165561,356803.1429,269057.5714,56.6892297,45.15050948,11.53760808,0.001112141,0.592534664,7857.732056,24813002.75,,25741391,20501900,5238986,505,25740886,56.68811756,25606448,56.39205016,25720896,56.64409438,25720896,56.64409438
Argentina,12-07-2021,26128728,20860143,5268075,510,387337,353559.8571,286463.1429,57.54224639,45.93945362,11.60166961,0.001123152,0.630866254,7786.30648,24455021.73,,26128728,20860143,5268075,510,26128218,57.54112324,25992606,57.24247039,26108233,57.49711108,26108233,57.49711108
Argentina,13-07-2021,26522452,21225661,5296270,521,393724,350230.4286,299607.2857,58.40932891,46.74441921,11.66376233,0.001147377,0.659813071,7712.983814,24089765.7,,26522452,21225661,5296270,521,26521931,58.40818154,26366499,58.0658799,26501957,58.3641936,26501957,58.3641936
Argentina,14-07-2021,26920958,21589913,5330518,527,398506,349366.7143,309970.7143,59.28694264,47.54659673,11.73918532,0.001160591,0.682636032,7693.962582,23725775.68,,26920958,21589913,5330518,527,26920431,59.28578205,26745608,58.90077639,26900463,59.24180733,26900463,59.24180733
Argentina,15-07-2021,27321076,21934196,5386344,536,400118,347860.4286,306275.2857,60.16810642,48.30479733,11.86212867,0.001180411,0.674497739,7660.790257,23381754.65,,27321076,21934196,5386344,536,27320540,60.166926,27128948,59.74499065,27300581,60.1229711,27300581,60.1229711
Argentina,16-07-2021,27777599,22290267,5486792,540,456523,361977.8571,320974.2857,61.17348865,49.08895817,12.08334126,0.00118922,0.706868755,7971.692707,23025945.63,,27777599,22290267,5486792,540,27777059,61.17229943,27568821,60.71370526,27757104,61.12835334,27757104,61.12835334
Argentina,17-07-2021,28100347,22519681,5580118,548,322748,360645.2857,310757.8571,61.88426359,49.59418739,12.28886936,0.001206838,0.684369525,7942.346022,22796793.61,,28100347,22519681,5580118,548,28099799,61.88305675,27874122,61.38605737,28079852,61.83912827,28079852,61.83912827
Argentina,18-07-2021,28268619,22650637,5617432,550,168272,361032.5714,306962.4286,62.25484224,49.88258652,12.37104448,0.001211243,0.676011006,7950.87506,22666099.58,,28268619,22650637,5617432,550,28268069,62.253631,28036509,61.74367573,28248124,62.20970693,28248124,62.20970693
Argentina,19-07-2021,28687507,22983983,5702968,556,418888,365539.8571,303405.7143,63.17734243,50.616701,12.55941697,0.001224456,0.668178197,8050.1372,22333015.56,,28687507,22983983,5702968,556,28686951,63.17611797,28454333,62.66383271,28667012,63.13220712,28667012,63.13220712
Argentina,20-07-2021,29136313,23224353,5911386,566,448806,373408.7143,285527.4286,64.16572983,51.14605818,13.01840754,0.001246479,0.628805568,8223.429874,22092907.53,,29136313,23224353,5911386,566,29135747,64.16448335,28893305,63.63056308,29115818,64.12059451,29115818,64.12059451
Argentina,21-07-2021,29556459,23547110,6008759,578,420146,376500.1429,279599.5714,65.09100046,51.85685294,13.23284818,0.001272906,0.615750887,8291.511162,21770412.51,,29556459,23547110,6008759,578,29555881,65.08972755,29300194,64.52663836,29535964,65.04586514,29535964,65.04586514
Argentina,22-07-2021,29944911,23869087,6075222,588,388452,374833.5714,276413,65.94647267,52.56592993,13.37921698,0.001294929,0.608733228,8254.80893,21448697.48,,29944911,23869087,6075222,588,29944323,65.94517774,29669212,65.33931185,29924416,65.90133735,29924416,65.90133735
Argentina,23-07-2021,30353813,24188132,6165048,617,408902,368030.5714,271123.5714,66.84698109,53.2685499,13.57703716,0.001358794,0.597084533,8104.989198,21129914.46,,30353813,24188132,6165048,617,30353196,66.8456223,30063993,66.20872216,30333318,66.80184578,30333318,66.80184578
Argentina,24-07-2021,30591544,24374640,6216267,619,237731,355885.2857,264994.1429,67.37052651,53.67928896,13.6898347,0.001363199,0.583585939,7837.518457,20943668.43,,30591544,24374640,6216267,619,30590925,67.36916331,30292500,66.71195394,30571049,67.32539119,30571049,67.32539119
Argentina,25-07-2021,30725473,24500288,6224534,619,133929,350979.1429,264235.8571,67.66547295,53.9559985,13.70804079,0.001363199,0.581915997,7729.472447,20818282.41,,30725473,24500288,6224534,619,30724854,67.66410975,30422479,66.99820146,30704978,67.62033764,30704978,67.62033764
Argentina,26-07-2021,31133305,24744734,6387910,626,407832,349399.7143,251535.8571,68.56362496,54.49433209,14.06783718,0.001378615,0.553947298,7694.689327,20574098.38,,31133305,24744734,6387910,626,31132679,68.56224634,30830007,67.89568398,31112810,68.51848964,31112810,68.51848964
Argentina,27-07-2021,31561742,24947377,6613680,632,428437,346489.8571,246146.2857,69.50715453,54.94060461,14.56504136,0.001391828,0.542078061,7630.606714,20371717.36,,31561742,24947377,6613680,632,31561110,69.5057627,31244224,68.80789741,31541247,69.46201921,31541247,69.46201921
Argentina,28-07-2021,32021985,25201901,6819364,640,460243,352218,236398.7143,70.52072917,55.50113258,15.01801096,0.001409446,0.520611377,7756.7553,20117455.33,,32021985,25201901,6819364,640,32021345,70.51931972,31691650,69.79324569,32001490,70.47559385,32001490,70.47559385
Argentina,29-07-2021,32447227,25434586,7011904,645,425242,357473.7143,223642.7143,71.45722251,56.01356539,15.44203406,0.001420458,0.492519351,7872.499781,19885032.31,,32447227,25434586,7011904,645,32446582,71.45580206,32106777,70.70746318,32426732,71.4120872,32426732,71.4120872
Argentina,30-07-2021,32874519,25653202,7220532,653,427292,360100.8571,209295.7143,72.39823049,56.49501461,15.90148711,0.001438076,0.460923531,7930.356291,19666678.28,,32874519,25653202,7220532,653,32873866,72.39679242,32518019,71.61312489,32854024,72.35309518,32854024,72.35309518
Argentina,31-07-2021,33149440,25775863,7372712,661,274921,365413.7143,200174.7143,73.00367795,56.765146,16.236627,0.001455694,0.440836719,8047.359206,19544279.26,,33149440,25775863,7372712,661,33148779,73.00222226,32769435,72.16680823,33128945,72.95854264,33128945,72.95854264
Argentina,01-08-2021,33316917,25849716,7466310,666,167477,370206.2857,192775.4286,73.37250581,56.92778949,16.44275411,0.001466705,0.42454157,8152.904078,19470688.24,,33316917,25849716,7466310,666,33316251,73.3710391,32927596,72.51511983,33296422,73.32737049,33296422,73.32737049
